soilType,plotCluster ,wine,flavorType,sensoryFlavor,judgeNumber,ratioFlavorJudge
sandySiltyClay,81,2017_Prevox_02,olfactory,candy,5,0.20
sandySiltyClay,81,2017_Prevox_03,olfactory,candy,5,0.20
sandySiltyClay,81,2017_Prevox_04,olfactory,candy,5,0.20
sandySiltyClay,81,2017_Prevox_01,olfactory,amylic,4,0.25
sandySiltyClay,81,2017_Prevox_02,olfactory,amylic,4,0.50
sandySiltyClay,81,2017_Prevox_03,olfactory,amylic,4,NaN
sandySiltyClay,81,2017_Prevox_04,olfactory,amylic,4,0.25
sandySiltyClay,81,2017_Prevox_01,olfactory,fruity,3,0.67
sandySiltyClay,81,2017_Prevox_02,olfactory,fruity,3,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,fruity,3,0.33
sandySiltyClay,81,2017_Prevox_04,olfactory,fruity,3,0.33
sandySiltyClay,81,2017_Prevox_01,olfactory,fermentationAroma,3,NaN
sandySiltyClay,81,2017_Prevox_02,olfactory,fermentationAroma,3,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,fermentationAroma,3,0.67
sandySiltyClay,81,2017_Prevox_04,olfactory,fermentationAroma,3,0.33
sandySiltyClay,81,2017_Prevox_01,olfactory,milky,2,0.50
sandySiltyClay,81,2017_Prevox_02,olfactory,milky,2,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,milky,2,NaN
sandySiltyClay,81,2017_Prevox_04,olfactory,milky,2,0.50
sandySiltyClay,81,2017_Prevox_01,olfactory,flowery,1,1.00
sandySiltyClay,81,2017_Prevox_02,olfactory,flowery,1,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,flowery,1,1.00
sandySiltyClay,81,2017_Prevox_04,olfactory,flowery,1,NaN
sandySiltyClay,81,2017_Prevox_01,olfactory,englishCandy,1,1.00
sandySiltyClay,81,2017_Prevox_02,olfactory,englishCandy,1,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,englishCandy,1,NaN
sandySiltyClay,81,2017_Prevox_04,olfactory,englishCandy,1,NaN
sandySiltyClay,81,2017_Prevox_01,olfactory,patisserie,1,1.00
sandySiltyClay,81,2017_Prevox_02,olfactory,patisserie,1,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,patisserie,1,NaN
sandySiltyClay,81,2017_Prevox_04,olfactory,patisserie,1,NaN
sandySiltyClay,81,2017_Prevox_01,olfactory,ventilated (oxidised),4,NaN
sandySiltyClay,81,2017_Prevox_02,olfactory,ventilated (oxidised),4,1.00
sandySiltyClay,81,2017_Prevox_03,olfactory,ventilated (oxidised),4,NaN
sandySiltyClay,81,2017_Prevox_04,olfactory,ventilated (oxidised),4,NaN
sandySiltyClay,81,2017_Prevox_01,olfactory,reduced,2,NaN
sandySiltyClay,81,2017_Prevox_02,olfactory,reduced,2,NaN
sandySiltyClay,81,2017_Prevox_03,olfactory,reduced,2,1.00
sandySiltyClay,81,2017_Prevox_04,olfactory,reduced,2,NaN
sandySiltyClay,81,2017_Prevox_01,olfactory,butter,1,NaN
sandySiltyClay,81,2017_Prevox_02,olfactory,butter,1,1.00
sandySiltyClay,81,2017_Prevox_03,olfactory,butter,1,NaN
sandySiltyClay,81,2017_Prevox_04,olfactory,butter,1,NaN
sandySiltyClay,81,2017_Prevox_01,taste,acid,5,NaN
sandySiltyClay,81,2017_Prevox_02,taste,acid,5,0.60
sandySiltyClay,81,2017_Prevox_03,taste,acid,5,0.40
sandySiltyClay,81,2017_Prevox_04,taste,acid,5,0.40
sandySiltyClay,81,2017_Prevox_01,taste,fat,5,0.80
sandySiltyClay,81,2017_Prevox_02,taste,fat,5,NaN
sandySiltyClay,81,2017_Prevox_03,taste,fat,5,0.40
sandySiltyClay,81,2017_Prevox_04,taste,fat,5,0.60
sandySiltyClay,81,2017_Prevox_01,taste,balanced,5,0.60
sandySiltyClay,81,2017_Prevox_02,taste,balanced,5,NaN
sandySiltyClay,81,2017_Prevox_03,taste,balanced,5,0.60
sandySiltyClay,81,2017_Prevox_04,taste,balanced,5,0.40
sandySiltyClay,81,2017_Prevox_01,taste,bitterness,4,0.75
sandySiltyClay,81,2017_Prevox_02,taste,bitterness,4,0.50
sandySiltyClay,81,2017_Prevox_03,taste,bitterness,4,NaN
sandySiltyClay,81,2017_Prevox_04,taste,bitterness,4,0.50
sandySiltyClay,81,2017_Prevox_01,taste,aromatic,4,0.75
sandySiltyClay,81,2017_Prevox_02,taste,aromatic,4,NaN
sandySiltyClay,81,2017_Prevox_03,taste,aromatic,4,NaN
sandySiltyClay,81,2017_Prevox_04,taste,aromatic,4,0.50
sandySiltyClay,81,2017_Prevox_01,taste,astringent,3,NaN
sandySiltyClay,81,2017_Prevox_02,taste,astringent,3,0.67
sandySiltyClay,81,2017_Prevox_03,taste,astringent,3,0.33
sandySiltyClay,81,2017_Prevox_04,taste,astringent,3,NaN
sandySiltyClay,81,2017_Prevox_01,taste,sweetness,3,1.00
sandySiltyClay,81,2017_Prevox_02,taste,sweetness,3,NaN
sandySiltyClay,81,2017_Prevox_03,taste,sweetness,3,NaN
sandySiltyClay,81,2017_Prevox_04,taste,sweetness,3,0.33
sandySiltyClay,81,2017_Prevox_01,taste,persistent,1,NaN
sandySiltyClay,81,2017_Prevox_02,taste,persistent,1,NaN
sandySiltyClay,81,2017_Prevox_03,taste,persistent,1,1.00
sandySiltyClay,81,2017_Prevox_04,taste,persistent,1,NaN
sandySiltyClay,81,2017_Prevox_01,taste,alcohol,2,0.50
sandySiltyClay,81,2017_Prevox_02,taste,alcohol,2,0.50
sandySiltyClay,81,2017_Prevox_03,taste,alcohol,2,NaN
sandySiltyClay,81,2017_Prevox_04,taste,alcohol,2,NaN
sandySiltyClay,81,2017_Prevox_01,taste,bitterness,2,0.50
sandySiltyClay,81,2017_Prevox_02,taste,bitterness,2,0.50
sandySiltyClay,81,2017_Prevox_03,taste,bitterness,2,NaN
sandySiltyClay,81,2017_Prevox_04,taste,bitterness,2,NaN
sandySiltyClay,81,2017_Prevox_01,taste,dilute,1,NaN
sandySiltyClay,81,2017_Prevox_02,taste,dilute,1,NaN
sandySiltyClay,81,2017_Prevox_03,taste,dilute,1,NaN
sandySiltyClay,81,2017_Prevox_04,taste,dilute,1,1.00
sandySiltyClay,81,2017_Prevox_01,taste,astringent,1,NaN
sandySiltyClay,81,2017_Prevox_02,taste,astringent,1,1.00
sandySiltyClay,81,2017_Prevox_03,taste,astringent,1,NaN
sandySiltyClay,81,2017_Prevox_04,taste,astringent,1,NaN
sandySiltyClay,81,2017_Prevox_01,taste,apple blete,1,NaN
sandySiltyClay,81,2017_Prevox_02,taste,apple blete,1,1.00
sandySiltyClay,81,2017_Prevox_03,taste,apple blete,1,NaN
sandySiltyClay,81,2017_Prevox_04,taste,apple blete,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,visual,veryLightYellowWithGreenSparkles,5,0.40
sandySiltyClay,85,2017_RUN_ST2_15_B,visual,veryLightYellowWithGreenSparkles,5,0.20
sandySiltyClay,85,2017_RUN_ST2_16_B,visual,veryLightYellowWithGreenSparkles,5,0.80
sandySiltyClay,85,2017_RUN_ST2_21_B,visual,veryLightYellowWithGreenSparkles,5,0.40
sandySiltyClay,85,2017_RUN_ST2_14_B,visual,alsmostColourless,3,1.00
sandySiltyClay,85,2017_RUN_ST2_15_B,visual,alsmostColourless,3,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,visual,alsmostColourless,3,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,visual,alsmostColourless,3,0.33
sandySiltyClay,85,2017_RUN_ST2_14_B,visual,strawYellowGoldYellow,3,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,visual,strawYellowGoldYellow,3,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,visual,strawYellowGoldYellow,3,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,visual,strawYellowGoldYellow,3,0.33
sandySiltyClay,85,2017_RUN_ST2_14_B,visual,turbid,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,visual,turbid,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,visual,turbid,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,visual,turbid,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,visual,tartricDeposit,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,visual,tartricDeposit,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,visual,tartricDeposit,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,visual,tartricDeposit,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,candy,4,0.50
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,candy,4,0.25
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,candy,4,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,candy,4,0.25
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,flowery,3,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,flowery,3,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,flowery,3,0.67
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,flowery,3,0.67
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,fruity,2,0.50
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,fruity,2,0.50
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,fruity,2,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,fruity,2,0.50
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,mineral,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,mineral,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,mineral,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,mineral,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,closed,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,closed,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,closed,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,closed,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,almond,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,almond,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,almond,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,almond,1,1.00
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,alcohol,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,alcohol,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,alcohol,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,alcohol,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,ventilated (oxidised),7,0.71
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,ventilated (oxidised),7,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,ventilated (oxidised),7,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,ventilated (oxidised),7,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,reduced,2,1.00
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,reduced,2,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,reduced,2,0.50
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,reduced,2,0.50
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,sulphurousAnhydric,2,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,sulphurousAnhydric,2,0.50
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,sulphurousAnhydric,2,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,sulphurousAnhydric,2,0.50
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,ascent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,ascent,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,ascent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,ascent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,cooked (oxidised +),1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,cooked (oxidised +),1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,cooked (oxidised +),1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,cooked (oxidised +),1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,animal,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,animal,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,animal,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,animal,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,mouldy,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,mouldy,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,mouldy,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,mouldy,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,spoiledFruit,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,spoiledFruit,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,spoiledFruit,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,spoiledFruit,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,olfactory,glue,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,olfactory,glue,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,olfactory,glue,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,olfactory,glue,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,acid,5,0.20
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,acid,5,0.60
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,acid,5,0.60
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,acid,5,0.40
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,bitterness,4,0.75
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,bitterness,4,0.50
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,bitterness,4,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,bitterness,4,0.25
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,astringent,3,0.33
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,astringent,3,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,astringent,3,0.33
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,astringent,3,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,fat,3,0.33
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,fat,3,0.33
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,fat,3,0.33
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,fat,3,0.33
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,balanced,2,1.00
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,balanced,2,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,balanced,2,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,balanced,2,0.50
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,sweetness,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,sweetness,1,NaN
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,sweetness,1,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,sweetness,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,persistent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,persistent,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,persistent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,persistent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,iodized,1,1.00
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,iodized,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,iodized,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,iodized,1,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,bitterness,3,0.67
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,bitterness,3,0.67
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,bitterness,3,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,bitterness,3,0.33
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,alcohol,2,1.00
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,alcohol,2,0.50
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,alcohol,2,0.50
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,alcohol,2,0.50
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,dilute,2,0.50
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,dilute,2,0.50
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,dilute,2,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,dilute,2,0.50
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,acid,2,1.00
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,acid,2,0.50
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,acid,2,1.00
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,acid,2,1.00
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,astringent,2,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,astringent,2,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,astringent,2,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,astringent,2,NaN
sandySiltyClay,85,2017_RUN_ST2_14_B,taste,oxidised,1,NaN
sandySiltyClay,85,2017_RUN_ST2_15_B,taste,oxidised,1,1.00
sandySiltyClay,85,2017_RUN_ST2_16_B,taste,oxidised,1,NaN
sandySiltyClay,85,2017_RUN_ST2_21_B,taste,oxidised,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,visual,veryLightYellowWithGreenSparkles,6,0.67
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,visual,veryLightYellowWithGreenSparkles,6,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,visual,strawYellowGoldYellow,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,visual,strawYellowGoldYellow,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,visual,strawYellowGoldYellow,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,visual,strawYellowGoldYellow,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,visual,strawYellowGoldYellow,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,fruity,5,0.60
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,fruity,5,0.40
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,fruity,5,0.40
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,fruity,5,0.40
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,fruity,5,0.60
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,candy,5,0.60
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,candy,5,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,candy,5,0.40
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,candy,5,0.60
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,candy,5,0.80
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,amylic,4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,amylic,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,amylic,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,amylic,4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,amylic,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,mineral,3,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,mineral,3,0.33
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,mineral,3,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,mineral,3,0.33
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,mineral,3,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,flowery,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,flowery,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,flowery,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,flowery,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,flowery,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,fermentationAroma,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,fermentationAroma,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,fermentationAroma,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,fermentationAroma,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,fermentationAroma,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,milky,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,milky,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,milky,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,milky,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,milky,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,ethanol,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,ethanol,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,ethanol,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,ethanol,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,ethanol,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,ventilated (oxidised),4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,ventilated (oxidised),4,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,ventilated (oxidised),4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,ventilated (oxidised),4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,ventilated (oxidised),4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,reduced,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,reduced,2,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,reduced,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,reduced,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,reduced,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,dishwashingWater,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,dishwashingWater,2,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,dishwashingWater,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,dishwashingWater,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,dishwashingWater,2,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,chimic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,chimic,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,chimic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,chimic,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,chimic,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,olfactory,hospital,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,olfactory,hospital,1,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,olfactory,hospital,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,olfactory,hospital,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,olfactory,hospital,1,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,acid,7,0.71
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,acid,7,0.14
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,acid,7,0.14
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,acid,7,0.57
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,acid,7,0.43
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,bitterness,6,0.67
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,bitterness,6,0.33
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,bitterness,6,0.17
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,bitterness,6,0.33
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,bitterness,6,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,astringent,4,0.75
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,astringent,4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,astringent,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,astringent,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,astringent,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,sweetness,4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,sweetness,4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,sweetness,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,sweetness,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,sweetness,4,1.00
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,fat,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,fat,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_3_0,taste,fat,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_EG_2_0,taste,fat,4,NaN
sandySilty,10,2017_OXYBENNE_SAUV_EG_3_0,taste,fat,4,0.50
sandySilty,10,2017_OXYBENNE_SAUV_OX_1_1,taste,balanced,4,0.25
sandySilty,10,2017_OXYBENNE_SAUV_OX_2_0,taste,balanced,4,0.50
